Player,Pos,Team,G,MP,PTS,TRB,AST,WS,BPM,Salary,Value_per_Million
Lindy Waters III,SG,OKC,38.0,280.0,17.6,5.1,3.1,1.0,-2.8,2196970.0,0.45517235101071024
Lindy Waters III,SG,OKC,38.0,280.0,17.6,5.1,3.1,0.8,-3.1,2196970.0,0.3641378808085682
Lindy Waters III,SG,OKC,38.0,280.0,17.6,5.1,3.1,0.2,-1.2,2196970.0,0.09103447020214205
Jared Rhoden,SG,DET,17.0,245.0,12.2,4.8,2.1,0.6,-0.5,119972.0,5.001166938952422
Jared Rhoden,SG,DET,17.0,245.0,12.2,4.8,2.1,-0.1,-8.6,119972.0,-0.8335278231587371
Jared Rhoden,SG,DET,17.0,245.0,12.2,4.8,2.1,0.7,0.0,119972.0,5.834694762111159
Justin Champagnie,SF,WAS,15.0,235.0,13.6,8.1,2.9,2.8,-0.5,1800000.0,1.5555555555555554
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,1.6,-2.3,2328350.0,0.687181909936221
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,1.6,-2.3,2328350.0,0.687181909936221
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,1.4,-2.2,2328350.0,0.6012841711941933
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,1.4,-2.2,2328350.0,0.6012841711941933
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,0.2,-3.1,2328350.0,0.08589773874202762
Javonte Green,SF,CHI,9.0,230.0,17.2,10.5,0.8,0.2,-3.1,2328350.0,0.08589773874202762
Gabe Vincent,PG,LAL,11.0,218.0,5.6,1.5,3.5,1.3,-4.0,11000000.0,0.11818181818181818
Markieff Morris,PF,DAL,26.0,216.0,11.0,6.5,2.7,-0.2,-7.6,2087519.0,-0.0958075112130716
Markieff Morris,PF,DAL,26.0,216.0,11.0,6.5,2.7,-0.2,-13.1,2087519.0,-0.0958075112130716
Markieff Morris,PF,DAL,26.0,216.0,11.0,6.5,2.7,0.0,-5.8,2087519.0,0.0
Jaylen Nowell,SG,2TM,13.0,214.0,13.6,4.0,3.2,-0.2,-5.7,446743.0,-0.4476846867214484
Jaylen Nowell,SG,2TM,13.0,214.0,13.6,4.0,3.2,-0.2,-5.7,446743.0,-0.4476846867214484
Jaylen Nowell,SG,MEM,9.0,156.0,11.8,3.2,3.7,-0.2,-5.7,446743.0,-0.4476846867214484
Jaylen Nowell,SG,MEM,9.0,156.0,11.8,3.2,3.7,-0.2,-5.7,446743.0,-0.4476846867214484
Jaylen Nowell,SG,DET,4.0,58.0,18.6,6.2,1.9,-0.2,-5.7,446743.0,-0.4476846867214484
Jaylen Nowell,SG,DET,4.0,58.0,18.6,6.2,1.9,-0.2,-5.7,446743.0,-0.4476846867214484
Charles Bassey,C,SAS,19.0,205.0,11.1,13.3,3.7,1.1,-1.1,2087519.0,0.5269413116718938
Taj Gibson,PF,2TM,20.0,204.0,6.0,6.5,1.9,0.4,-5.3,2087519.0,0.1916150224261432
Taj Gibson,PF,NYK,16.0,165.0,3.5,6.1,2.0,0.4,-5.3,2087519.0,0.1916150224261432
Taj Gibson,PF,DET,4.0,39.0,16.6,8.3,1.8,0.4,-5.3,2087519.0,0.1916150224261432
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.4,0.1,426632.0,0.9375761780644678
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.4,0.1,426632.0,0.9375761780644678
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.0,-5.2,426632.0,0.0
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.0,-5.2,426632.0,0.0
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.3,3.5,426632.0,0.7031821335483508
Moses Brown,C,POR,22.0,200.0,13.5,15.5,1.3,0.3,3.5,426632.0,0.7031821335483508
Kobe Bufkin,SG,ATL,17.0,196.0,14.9,6.1,5.0,0.0,-4.0,4299000.0,0.0
Colby Jones,SG,SAC,30.0,192.0,12.0,7.5,3.7,0.6,-2.8,2120693.0,0.2829263830266804
Colby Jones,SG,SAC,30.0,192.0,12.0,7.5,3.7,0.1,-2.7,2120693.0,0.0471543971711134
Colby Jones,SG,SAC,30.0,192.0,12.0,7.5,3.7,0.5,-2.9,2120693.0,0.235771985855567
Gui Santos,PF,GSW,23.0,192.0,15.4,9.2,2.6,1.7,-1.7,1891857.0,0.8985880011015632
Terry Taylor,PF,CHI,31.0,188.0,8.8,7.1,1.9,0.0,3.3,119972.0,0.0
Sidy Cissoko,SF,SAS,12.0,141.0,11.5,5.6,2.6,-0.1,-5.1,1891857.0,-0.05285811771185666
Sidy Cissoko,SF,SAS,12.0,141.0,11.5,5.6,2.6,0.0,-2.6,1891857.0,0.0
Sidy Cissoko,SF,SAS,12.0,141.0,11.5,5.6,2.6,-0.2,-7.3,1891857.0,-0.10571623542371332
Brandon Clarke,PF,MEM,6.0,134.0,18.3,8.6,2.4,4.4,0.8,12500000.0,0.35200000000000004
Jeenathan Williams,SG,HOU,22.0,129.0,17.6,6.4,2.0,0.0,-5.7,515881.0,0.0
Jalen Pickett,SG,DEN,27.0,122.0,12.4,4.1,6.2,1.1,-1.5,1891857.0,0.5814392948304233
Luka Garza,C,MIN,25.0,122.0,29.2,9.1,1.2,0.7,-2.3,2162606.0,0.32368355585807124
Robert Williams,C,POR,6.0,119.0,12.4,11.5,1.5,1.3,3.0,12428571.0,0.1045977047562427
Brandon Williams,PG,DAL,17.0,113.0,17.2,4.1,5.4,1.3,1.0,47989.0,27.089541353226785
Jalen Hood-Schifino,SG,LAL,21.0,109.0,11.2,4.3,2.6,-0.1,-6.9,3879840.0,-0.02577425873231886
Jalen Hood-Schifino,SG,LAL,21.0,109.0,11.2,4.3,2.6,0.0,-2.4,3879840.0,0.0
Jalen Hood-Schifino,SG,LAL,21.0,109.0,11.2,4.3,2.6,-0.1,-7.1,3879840.0,-0.02577425873231886
Maxwell Lewis,SF,LAL,34.0,103.0,3.8,1.4,2.1,0.2,-4.4,1891857.0,0.10571623542371332
Maxwell Lewis,SF,LAL,34.0,103.0,3.8,1.4,2.1,0.0,-9.4,1891857.0,0.0
Maxwell Lewis,SF,LAL,34.0,103.0,3.8,1.4,2.1,0.3,-3.9,1891857.0,0.15857435313556997
Josh Minott,SF,MIN,32.0,91.0,19.8,6.7,3.2,0.9,2.2,2019699.0,0.44561095489971525
Chris Livingston,SF,MIL,21.0,90.0,10.4,8.4,2.0,0.1,-6.1,1891857.0,0.05285811771185666
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,0.0,-7.3,227947.0,0.0
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,0.0,-7.3,227947.0,0.0
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,-0.1,-20.4,227947.0,-0.43869846938104035
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,-0.1,-20.4,227947.0,-0.43869846938104035
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,0.1,-6.2,227947.0,0.43869846938104035
Cole Swider,SF,MIA,18.0,87.0,17.4,2.9,2.1,0.1,-6.2,227947.0,0.43869846938104035
Jordan Walsh,SF,BOS,9.0,83.0,6.5,8.7,2.2,0.4,-3.9,1891857.0,0.21143247084742664
Ryan Rollins,PG,2TM,13.0,78.0,20.3,6.0,6.5,1.7,-0.5,1091887.0,1.556937668458366
Ryan Rollins,PG,2TM,13.0,78.0,20.3,6.0,6.5,1.7,-0.5,1091887.0,1.556937668458366
Ryan Rollins,PG,WAS,10.0,66.0,22.4,6.0,6.0,1.7,-0.5,1091887.0,1.556937668458366
Ryan Rollins,PG,WAS,10.0,66.0,22.4,6.0,6.0,1.7,-0.5,1091887.0,1.556937668458366
Ryan Rollins,PG,MIL,3.0,12.0,9.0,6.0,9.0,1.7,-0.5,1091887.0,1.556937668458366
Ryan Rollins,PG,MIL,3.0,12.0,9.0,6.0,9.0,1.7,-0.5,1091887.0,1.556937668458366
Wendell Moore Jr.,SG,MIN,25.0,75.0,8.6,5.8,2.9,0.7,-2.7,2537040.0,0.2759120865260303
Wendell Moore Jr.,SG,MIN,25.0,75.0,8.6,5.8,2.9,0.5,0.0,2537040.0,0.19708006180430737
Wendell Moore Jr.,SG,MIN,25.0,75.0,8.6,5.8,2.9,0.1,-4.7,2537040.0,0.03941601236086147
Mouhamed Gueye,PF,ATL,6.0,73.0,11.8,10.8,2.0,1.2,-0.6,1891857.0,0.6342974125422799
Isaiah Mobley,PF,CLE,10.0,72.0,11.5,5.0,3.0,0.0,4.7,11997.0,0.0
Jett Howard,SF,ORL,18.0,67.0,15.6,3.8,3.2,0.1,-5.3,5278320.0,0.018945422028221102
Moussa Diabaté,C,LAC,11.0,64.0,16.3,13.5,2.3,3.2,-1.9,957763.0,3.3411188362883095
Keon Johnson,SG,BRK,5.0,61.0,18.3,4.1,1.8,0.5,-3.3,2162606.0,0.23120253989862233
Braxton Key,SF,DEN,20.0,60.0,13.2,10.8,5.4,-0.1,-13.6,11997.0,-8.335417187630242
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.7,-5.0,421081.0,1.6623879966087285
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.7,-5.0,421081.0,1.6623879966087285
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.7,-5.0,421081.0,1.6623879966087285
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.7,-5.0,421081.0,1.6623879966087285
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.1,-7.1,421081.0,0.23748399951553267
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.1,-7.1,421081.0,0.23748399951553267
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.1,-7.1,421081.0,0.23748399951553267
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.1,-7.1,421081.0,0.23748399951553267
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-5.7,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-5.7,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-5.7,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-5.7,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-2.0,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-2.0,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-2.0,421081.0,0.7124519985465979
Colin Castleton,C,LAL,16.0,59.0,14.6,7.3,1.8,0.3,-2.0,421081.0,0.7124519985465979
Leonard Miller,SF,MIN,17.0,52.0,20.1,13.8,5.5,0.1,-3.7,1891857.0,0.05285811771185666
Daishen Nix,PG,MIN,15.0,50.0,19.4,2.2,4.3,-0.1,-16.2,119972.0,-0.8335278231587371
Jay Huff,C,DEN,20.0,49.0,16.9,8.1,1.5,2.5,3.5,2088033.0,1.1972990848324716
Hunter Tyson,PF,DEN,18.0,48.0,15.0,6.8,1.5,0.4,-4.8,1891857.0,0.21143247084742664
James Johnson,PF,IND,9.0,47.0,6.1,3.1,6.1,-0.1,-9.7,2087519.0,-0.0479037556065358
DaQuan Jeffries,SG,NYK,17.0,46.0,11.0,3.9,3.9,0.6,-4.7,2425404.0,0.2473814671700055
JD Davison,SG,BOS,8.0,39.0,14.8,9.2,9.2,-0.2,-6.2,11997.0,-16.670834375260483
Jordan Miller,SF,LAC,8.0,28.0,16.7,6.4,0.0,0.4,-2.8,1050000.0,0.38095238095238093
Pat Spencer,PG,GSW,6.0,26.0,5.5,5.5,6.9,0.3,-1.6,438810.0,0.683667190811513
Dariq Whitehead,SF,BRK,2.0,24.0,4.5,6.0,4.5,0.1,-3.7,3114240.0,0.03211056309083436
E.J. Liddell,PF,NOP,8.0,23.0,6.3,7.8,1.6,0.1,-4.1,706898.0,0.1414631248072565
Ty Jerome,SG,CLE,2.0,15.0,9.6,2.4,7.2,5.9,4.3,2560975.0,2.3038100723357315
